@id,@lat,@lon,name,place,population,addr:district,addr:region
1059995339,52.4320100,36.2325914,Красная Горка,hamlet,,Глазуновский район,Орловская область
1059995517,52.3869546,36.3038087,Соревнование,hamlet,,Глазуновский район,Орловская область
1069065472,51.3623350,37.4993130,Троицкий,village,6214,Губкинский городской округ,Белгородская область
1083408672,51.6841131,38.3268246,Нижнедевицк,village,5839,Нижнедевицкий район,Воронежская область
1083408731,51.4215390,38.3189540,"совхоза ""Кучугуровский""",village,,Нижнедевицкий район,Воронежская область
1083408780,51.5728327,38.3701008,Лог,village,,Нижнедевицкий район,Воронежская область
1083408795,51.4263981,38.4026838,Сычёвка,hamlet,,Нижнедевицкий район,Воронежская область
1083408946,51.4917458,38.3830833,Першино,village,,Нижнедевицкий район,Воронежская область
1083409274,51.4138260,38.3416678,Хвощеватовка,hamlet,,Нижнедевицкий район,Воронежская область
1083409332,51.4108229,38.4038356,Моховой,hamlet,,Нижнедевицкий район,Воронежская область
1083409639,51.5985028,38.3009879,Кучугуры,village,,Нижнедевицкий район,Воронежская область
1083409691,51.5631330,38.4696554,Вязноватовка,village,,,
1102005381,51.2489232,35.1145252,Свердликово,village,,,
1102005940,51.2595564,35.0262367,Дарьино,hamlet,,,
1102006036,51.2431589,34.9997100,Николаево-Дарьино,hamlet,,,
1102007076,51.2589842,35.1769045,Лебедевка,village,,,
1102034077,51.3181509,35.1401477,Леонидово,hamlet,,,
1102034134,51.3231908,35.1014716,Новоивановка,village,,,
1102034232,51.3234022,35.2141204,Викторовка,hamlet,,,
1102034251,51.3125961,35.1485413,Александрия,hamlet,,,
1102034276,51.3418238,35.2204556,Старая Сорочина,hamlet,,,
1102034285,51.3329763,35.2120741,Николаевка,hamlet,,,
1102034330,51.3297646,35.2326690,Малая Локня,village,799,,
1102050886,51.4025508,35.0157965,Ольговка,village,,,
1102050917,51.4888814,35.2769721,Кромские Быки,village,,,
1102050961,51.4694841,35.2148721,Алексеевский,hamlet,,,
1102051062,51.4697785,35.1970240,Каучук,village,610,,
1102051301,51.3935239,35.0829166,Кремяное,village,,,
1102074902,51.4532328,34.9021840,Толпино,village,,,
1102074978,51.4600541,34.9244093,Гавриловка,hamlet,,,
1102075067,51.4331388,34.8749058,Колычевка,hamlet,,,
1102110926,51.8569872,34.5098095,Жедёновский,hamlet,,Хомутовский район,Курская область
1102111008,51.7920446,34.5189865,Амонь,hamlet,,,Курская область
1102111057,51.8100917,34.5407661,Родионовка,hamlet,,,Курская область
1103286539,51.8854337,34.7763670,Малеевка,hamlet,,Хомутовский район,Курская область
1103286745,51.9303879,34.6885224,Гламаздино,village,,Хомутовский район,Курская область
1103339133,51.9579881,35.0650740,Макаро-Петровское,hamlet,,Конышёвский район,Курская область
1103373682,51.9255411,35.1124525,Васильевка,hamlet,,Конышёвский район,Курская область
1103373692,51.9391974,35.1695045,Наумовка,village,,Конышёвский район,Курская область
1103373708,51.9767295,35.0159654,Белые Берега,hamlet,,Конышёвский район,Курская область
1103373737,51.9342998,35.1448144,Никифоровка,hamlet,,Конышёвский район,Курская область
1108481774,52.3453450,38.0792730,Весёлая,village,,,
1111112704,52.3106690,38.0508960,Николаевка,hamlet,,,
1111112705,52.3591540,38.0809560,Белый Конь,hamlet,,,
1119132819,52.4732744,37.0754248,Малиновка,hamlet,,Покровский район,Орловская область
1119132869,52.4846800,37.1213070,Сетенёво,hamlet,,Покровский район,Орловская область
1119133073,52.4906120,37.0758130,Дросково,village,,Покровский район,Орловская область
1120437039,51.3192865,34.8537149,Вишнёвка,hamlet,,,
1123523660,51.7480700,36.3433230,Халино,village,,,
1139489683,51.3829539,35.3582291,Леонтьевка,hamlet,,,
1139489937,51.3655792,35.3634165,Зелёный,hamlet,,,
1139490069,51.3852965,35.3417452,Киреевка,hamlet,,,
1139490078,51.3765705,35.3533409,Бахтинка,hamlet,,,
1147243495,51.2226085,37.1799331,Кретов-Второй,hamlet,12,Губкинский городской округ,Белгородская область
1147243502,51.2001460,37.1775400,Никаноровка,village,1012,Губкинский городской округ,Белгородская область
1147243543,51.2852411,37.1664790,Архангельское,village,1022,Губкинский городской округ,Белгородская область
1151301928,51.8525125,38.3260749,Мелавка,hamlet,,Касторенский район,Курская область
1152970905,51.6268936,36.1275443,Кукуевка,village,,,
1152971385,51.6315390,36.1011900,1-е Цветово,village,,,
1156269934,52.4926990,38.2929190,Глушица,hamlet,,,
1156269955,52.4501000,38.4472000,Нетсево,hamlet,,,
1156269960,52.4685970,38.3681530,Паниковец,hamlet,,,
1156269970,52.4991000,38.3657990,Приречье,hamlet,,,
1156269980,52.4533000,38.4907000,Петровские Круги,hamlet,,,
1156269985,52.4338000,38.4774000,Васильевка,hamlet,,,
1156671802,51.6028911,36.2560499,Черёмушки,village,,,
1156673008,51.5793063,36.2214252,Петрин,village,,,
1156673144,51.5818547,36.2289705,Хвощин,hamlet,,,
1160810862,52.3886745,36.0902617,Ясная Поляна,hamlet,,Глазуновский район,Орловская область
1164445604,52.4245790,36.5021755,Зелёная Роща,village,,Малоархангельский район,Орловская область
1169452814,51.7470719,35.0619026,Серебряный,hamlet,,,
1169452832,51.7181633,35.0360524,Пристень,hamlet,,,
1177734170,51.7249393,35.1845270,Кудинцево,village,,Льговский район,Курская область
1179909627,51.9749282,36.3303280,Подазовка,hamlet,,,
1189879984,51.8061875,35.2355910,Заветенский,hamlet,,Конышёвский район,Курская область
1189960165,51.8393534,35.0952945,Кашара,village,,Конышёвский район,Курская область
1189960341,51.8398312,35.1457813,Красная Слобода,hamlet,,Конышёвский район,Курская область
1209190957,51.7379729,34.9548246,Жилище,hamlet,,,
1209190960,51.7277383,34.9817640,2-й Зябкин,hamlet,,,
1209190963,51.7317878,34.9730990,1-й Зябкин,hamlet,,,
1209637616,52.1528970,38.1099430,Борки,village,549,,
1214933680,51.4523103,36.1859683,Чермошное,village,,,
1214934211,51.4312464,36.2483631,Рождественское,hamlet,,,
1218743524,51.8452042,35.9254238,Разиньково,village,,,
1218743548,51.8235291,36.0071482,Нижнекасиново,hamlet,,,
1218743566,51.8267246,35.9562939,Брежнево,hamlet,,,
1233916058,51.6629304,35.2258886,Шерекино,village,,,
1247883648,51.9595604,35.3598097,Богдановка,hamlet,,Конышёвский район,Курская область
1247883649,51.9507200,35.3464566,Рожня,hamlet,,Конышёвский район,Курская область
1247883761,51.9612724,35.3040134,Машкино,village,,Конышёвский район,Курская область
1247885105,52.0876631,35.5283814,Линец,village,363,Железногорский район,Курская область
1248633904,52.0417100,35.4614490,Жигаево,hamlet,,Конышёвский район,Курская область
1267548793,51.7566244,35.3428148,Иванчиково,village,,,
1267549532,51.7708355,35.4244996,Ольшанка,village,,,
1292891644,51.4177829,37.4241866,Бурцевка,hamlet,,,
1292891650,51.4089701,37.1553081,Мяснянка,hamlet,,Мантуровский район,Курская область
1292891685,51.4711876,37.2976446,Репецкая Плата,hamlet,,Мантуровский район,Курская область
1292891687,51.4170830,37.2476705,Останино,village,,Мантуровский район,Курская область
1292891699,51.3889186,37.2370275,Красная Нарезка,hamlet,,,
1292891721,51.4205889,37.4064143,Крутые Верхи,hamlet,,,
1292891727,51.4239046,37.1504157,Борзенково,hamlet,,Мантуровский район,Курская область
1292891760,51.4760061,37.3839696,Большие Бутырки,village,,,
1292891768,51.4971749,37.3063529,Екатериновка,hamlet,,Мантуровский район,Курская область
1292895548,51.4178645,37.6690713,Кунье,village,877,,
1292895617,51.4358629,37.6148005,Ржавец,hamlet,,,
1292895619,51.4546810,37.5485990,Ястребовка,village,1125,Мантуровский район,Курская область
1292895686,51.4343158,37.4461110,Покровское,hamlet,,,
1295136968,51.2644861,38.2463413,Потудань,village,493,Старооскольский городской округ,Белгородская область
1299177082,51.5127016,38.4411240,Петровка,hamlet,,Нижнедевицкий район,Воронежская область
1305215836,52.4677007,37.5232984,Моногарово,village,,Ливенский район,Орловская область
1309045394,51.5552465,36.4525427,Новоселедебный,hamlet,,,
1320067187,52.4477641,37.4292881,Шилово,hamlet,,Ливенский район,Орловская область
1325243580,51.8114493,35.3530856,Захарково,village,,Конышёвский район,Курская область
1326034527,51.2003293,34.7323284,Елизаветовка,hamlet,,,
1326034528,51.2478348,34.7788560,Кульбаки,village,,,
1326034534,51.2681389,34.7610933,1-я Мужица,hamlet,,,
1326034538,51.2646273,34.7919299,Новоивановка,hamlet,,,
1326034540,51.2367267,34.6899997,Политотдельский,hamlet,,,
1326034541,51.2307044,34.7087309,Сергеевка,hamlet,,,
1326034542,51.2142693,34.7828619,Синяк,hamlet,,,
1326041195,51.2847536,34.9639316,Обуховка,hamlet,,,
1326629326,51.9479368,36.1469682,Зиборово,hamlet,,,
1330384727,51.5340007,37.9103365,Быстрик,hamlet,,,
1341016987,52.2135200,38.0633160,Заречное,village,,Тербунский муниципальный округ,Липецкая область
1343107872,51.2233483,38.1232164,Дмитриевка,village,719,Старооскольский городской округ,Белгородская область
1350009329,52.1160470,38.2327540,Васильевка,village,,Тербунский муниципальный округ,Липецкая область
1354122971,51.2116128,38.2301766,Рекуновка,hamlet,11,Старооскольский городской округ,Белгородская область
1357129753,51.6629830,35.2869680,Нижние Деревеньки,village,,Льговский район,
1366926778,51.9306265,35.8980047,Бартеневский,hamlet,,,
1389528106,51.7732464,34.9146355,Мухино,hamlet,,,
1389528107,51.8076622,34.8234777,Петровское,hamlet,,,
1389545955,52.0202022,35.0333677,Арбузово,hamlet,,,
1389545959,51.9598704,34.9738546,Берёза,hamlet,,Дмитриевский район,Курская область
1389545969,51.8809132,34.8426361,Богомолов,hamlet,,,
1389545972,51.9293079,34.9009416,Меньшиково,hamlet,,Хомутовский район,Курская область
1389545973,52.0087982,35.0098656,Харасея,hamlet,,,
1411353544,51.6032126,35.1714205,Глиница,hamlet,,,
1411353545,51.6127859,35.1731258,Кочановка,hamlet,,Льговский район,
1411353546,51.6050244,35.0824771,Стремоуховка,hamlet,,,
1411454139,51.5534889,35.2328876,Беженцев,hamlet,,,
1411454141,51.5200305,35.1958922,Волжин,hamlet,,,
1411454145,51.5715521,35.1742935,Екатериновка,hamlet,,,
1411454155,51.5394233,35.2221559,Левшинка,hamlet,,,
1411454157,51.5756395,35.2482165,Любомировка,hamlet,,,
1411454159,51.5804053,35.2244637,Малеевка,hamlet,,Льговский район,Курская область
1411637117,51.6080032,35.2405645,Арсеньевка,hamlet,,,
1411637133,51.6226693,35.2340090,Булгаковка,hamlet,,Льговский район,Курская область
1411692673,51.7229438,35.0892584,Холм,hamlet,,Льговский район,Курская область
1411694451,51.6712967,34.2171066,Локоть,village,,,
1411696736,51.7712259,35.3596692,Полячково,hamlet,,,
1411813851,51.6791835,35.3708051,Городенск,village,,,
1411813852,51.7461360,35.3772667,Кочетно,hamlet,,,
1411813853,51.6866437,35.3235400,Люшинка,hamlet,,,
1411813854,51.7861828,35.3620241,Понура,isolated_dwelling,,,
1411822141,51.5233146,34.8785739,Благодатное,village,,,
1411822157,51.5304833,35.0231697,Верхняя Груня,village,,,
1411822159,51.5345904,34.8586329,Дерюгино,hamlet,,,
1411822162,51.5340887,34.9588960,Нижняя Груня,hamlet,,,
1411901855,51.5772603,35.2873343,Большая Орловка,hamlet,,,
1411901856,51.5514038,35.3020374,Вышние Деревеньки,village,,,
1411901857,51.5223631,35.3516898,Деревеньки,hamlet,,Льговский район,Курская область
1411901859,51.7535742,35.2679084,Марица,village,,Льговский район,Курская область
1411901860,51.4847797,35.1036678,Общий Колодезь,hamlet,,,
1411901861,51.4901164,35.1453042,Сафоновка,hamlet,,,
1411913154,51.6147303,35.2748440,Карасевка,hamlet,,,
1411913155,51.5155604,35.2730620,Черемошки,village,,,
1411936721,51.6935376,35.2467856,Шерекино,hamlet,,Льговский район,
1411958626,51.6549389,35.0143365,Горностаевка,hamlet,,Льговский район,Курская область
1411958627,51.6423086,35.0018864,Зеленинский,hamlet,,,
1411963788,51.6930330,35.3076200,Пригородная Слободка,village,,Льговский район,Курская область
1412545821,51.6694545,35.4514968,Борисовка,hamlet,,,
1412545824,51.5966267,35.2519614,Васильевка,hamlet,,,
1412545831,51.6204679,35.4354092,Глушица,hamlet,,,
1412545840,51.6169357,35.3532289,Клишино,hamlet,,,
1412545843,51.7540645,35.0451146,Коробкино,hamlet,,,
1412545851,51.6027500,35.2772455,Красная Новь,hamlet,,,
1412545855,51.7688290,35.2852060,Николаевка,hamlet,,Льговский район,Курская область
1412545856,51.7586816,35.1209240,Новосёловка,hamlet,,,
1412545857,51.7768191,35.2966083,Новые Пруды,hamlet,,Льговский район,Курская область
1412545858,51.7680222,35.3114266,Песочный,hamlet,,,
1412545859,51.6462268,35.4653124,Погореловка,hamlet,,,
1412545864,51.6954541,35.4331597,Речица,hamlet,,,
1412545873,51.7402380,35.3024600,Телятниково,hamlet,,,
1412545875,51.7371150,35.2725685,Шерекинский,hamlet,,Льговский район,Курская область
1412545880,51.7759350,35.2029000,Ширково,hamlet,,Конышёвский район,Курская область
1412548150,51.8712890,35.1090324,Беляево,village,,Конышёвский район,Курская область
1412548157,51.7913700,35.3131450,Красная Дубрава,hamlet,,Льговский район,Курская область
1412548162,51.7980772,35.3125282,Красный Пахарь,hamlet,,Льговский район,Курская область
1412548164,51.8622882,35.1818892,Черничено,hamlet,,Конышёвский район,Курская область
1412777861,51.5720444,35.5425666,Благодатное,hamlet,,,
1412781999,51.7850110,35.3175010,Хряпник,hamlet,,Льговский район,Курская область
1412962637,51.6413570,35.4362110,Николаевка,hamlet,,Льговский район,Курская область
1412962638,51.6497406,35.4096397,Октябрьский,hamlet,,,
1413088226,51.6077074,35.3875686,Козьи Угоны,hamlet,,Льговский район,Курская область
1413537653,51.5558087,35.4450019,Эммануиловка,hamlet,,,
1413830750,51.7599903,35.4268851,Краснозаводской,hamlet,,,
1413830751,51.7863497,35.3929196,Панкеево,hamlet,,Конышёвский район,Курская область
1413830752,51.7789684,35.3978104,Предпанкеевский,hamlet,,,
1413831267,51.7175610,35.3599549,20 Лет Октября,hamlet,,,
1414158918,51.5701030,35.0398900,Надеждовка,hamlet,,Льговский район,Курская область
1415791969,51.6001490,35.2375921,Весёлая Поляна,hamlet,,,
1415791970,51.5243788,35.1345789,Дьяковка,hamlet,,,
1415828607,51.4611213,35.2532583,Анастасьевка,hamlet,,,
1415828610,51.4488109,35.2513713,Левшинка,hamlet,,,
1415828612,51.4395590,35.2428301,Семёновка,hamlet,,,
1415886389,51.5031210,35.4104175,Александровка,hamlet,,,
1415886390,51.4985847,35.4174468,Букреево-Бобрик,hamlet,,,
1415886391,51.4762795,35.3414962,Дурово-Бобрик,hamlet,,,
1415886392,51.4988075,35.3946807,Милютино,hamlet,,,
1415886393,51.5032822,35.4544442,Стремоухово-Бобрик,hamlet,,,
1415886394,51.4932255,35.3882766,Цуканово-Бобрик,hamlet,,,
1415908425,51.5445100,35.5969280,Колпаково,hamlet,,,
1415908426,51.5379818,35.5849685,Сопеловка,hamlet,,,
1415926574,51.7684706,35.3007840,Красный Юрок,hamlet,,,
1415939709,51.7970090,34.9689928,Комаровка,hamlet,,,
1415939710,51.7542300,34.9501380,Ревельский,isolated_dwelling,,,
1415939711,51.8356871,35.0177298,Семёновка,hamlet,,Конышёвский район,Курская область
1420069943,52.4963485,37.2978095,Каменный,hamlet,,,
1420069986,52.4820762,37.4043678,Ровнец,hamlet,,,
1420159746,52.4606664,35.0566028,Промклево,hamlet,,,
1420159747,52.4840350,35.0711100,Алёшинка,village,,Дмитровский район,Орловская область
1420159749,52.4454171,35.0910380,Кочетовка,hamlet,,,Орловская область
1420159754,52.4804040,35.0994260,Балдыж,hamlet,,,
1420159765,52.4392970,35.0788500,Вижонка,hamlet,,,Орловская область
1420159770,52.4780779,35.0101726,Талдыкино,hamlet,,,Орловская область
1420159773,52.4892580,35.0853920,Сторожище,hamlet,,,
1420172091,52.3776436,35.0322053,Власовка,hamlet,,Дмитровский район,Орловская область
1420172097,52.3445970,35.1370620,Петровский,hamlet,,Дмитровский район,Орловская область
1420172117,52.3932941,34.9871003,Берёзовка,hamlet,,Дмитровский район,Орловская область
1420172137,52.3500520,35.1335450,Новогеоргиевский,hamlet,,Дмитровский район,Орловская область
1420172145,52.3987826,35.0155343,Девятино,village,,Дмитровский район,Орловская область
1420172149,52.4031478,34.9793122,Холчёвка,hamlet,,Дмитровский район,Орловская область
1420172155,52.3552925,35.0736788,Новосёлки,hamlet,,Дмитровский район,Орловская область
1420172173,52.3541654,35.0870662,Спасский,hamlet,,Дмитровский район,Орловская область
1420172181,52.3609010,35.1266330,Осмонь,hamlet,,Дмитровский район,Орловская область
1420184478,52.3786130,35.0447796,Алексеевский,hamlet,,Дмитровский район,Орловская область
1420184484,52.3649058,35.1579787,Ровенский,hamlet,,Дмитровский район,Орловская область
1420184498,52.3693119,35.0158332,Октябрьский,hamlet,,Дмитровский район,Орловская область
1420240128,52.4909002,35.1494981,Вертякино,hamlet,,,
1420240135,52.4992900,35.1227680,Трубичино,village,,,
1420249173,52.4857870,35.2269437,Мошки,hamlet,,,
1420249174,52.4900175,35.2409606,Седлечко,hamlet,,,
1420249183,52.4904100,35.2504880,Топоричный,hamlet,,,
1420709386,52.1409670,37.7326703,Нижнее Ольшаное,village,,,
1420709421,52.1778509,37.5686095,Студёный,hamlet,,,
1420709496,52.1915284,37.6085827,Баранчик,village,,,
1421181221,51.2928268,35.7789296,Вышнее Бабино,village,,,
1421181229,51.2652400,35.8201870,Нижнее Бабино,village,112,Обоянский район,Курская область
1423126739,51.5963149,35.7664002,Верхняя Малыхина,hamlet,,,
1423153619,52.3773840,35.3666950,Паньшино,hamlet,,,
1423153620,52.4128950,35.3188020,Озерки,hamlet,,,
1423153621,52.3874433,35.3922721,Новый Колодец,hamlet,,,
1423153622,52.4000210,35.4080660,Новомихайловский,hamlet,,,
1423153623,52.4020040,35.3500440,Речица,hamlet,,,
1423153624,52.4479480,35.2731670,Ферезёво,hamlet,,,
1423153625,52.3977850,35.3493080,Артель-Труд,hamlet,,,
1423153626,52.4305800,35.3551940,Кирпичный,hamlet,,,
1423153627,52.4068150,35.3071290,Высокий,hamlet,,,
1423153628,52.4252400,35.3447230,Харланово,hamlet,,,
1423153629,52.4258500,35.2997320,Новоалексеевский,hamlet,,,
1423153630,52.4589390,35.2982030,Трофимово,hamlet,,,
1423153631,52.3970790,35.3555370,Опека,hamlet,,,
1423153632,52.4323620,35.3809430,Васильевский,hamlet,,,
1423173709,52.4981384,34.9246923,Воронино,hamlet,,,Орловская область
1423173711,52.4600870,34.9137080,Большое Кричино,hamlet,,,Орловская область
1423173713,52.4065139,34.9058439,Упорой,hamlet,,,Орловская область
1423173714,52.4812053,34.9550763,Журавка,hamlet,,,Орловская область
1423173724,52.4320598,34.9240700,Кавелино,hamlet,,,Орловская область
1423173725,52.4489935,34.9361936,Малое Кричино,hamlet,,,Орловская область
1423173726,52.4659204,34.9469689,Домаха,village,,,Орловская область
1423173732,52.4928135,34.9866620,Никольский,isolated_dwelling,,,Орловская область
1423244681,52.4047280,35.1375540,Привич,hamlet,,Дмитровский район,Орловская область
1423244682,52.4208412,35.1387540,Круглое,hamlet,,Дмитровский район,Орловская область
1423244683,52.4025273,35.2333394,Алексеевский,hamlet,,Дмитровский район,Орловская область
1423244684,52.3802150,35.2251010,Бук,hamlet,,Дмитровский район,Орловская область
1423244685,52.4173782,35.1809469,Малое Боброво,village,,Дмитровский район,Орловская область
1423244686,52.4036793,35.2472440,Моголь,hamlet,,Дмитровский район,Орловская область
1423244687,52.4334030,35.2187500,Брянцево,hamlet,,Дмитровский район,Орловская область
1423244688,52.4427210,35.2438108,Ивановский,hamlet,,Дмитровский район,Орловская область
1423248940,52.4390585,35.4921790,Плоское,village,,,
1423258906,52.4596113,35.3886028,Хальзево,village,,,
1423258908,52.4385628,35.4099640,Авилово,hamlet,,,
1423258910,52.4551660,35.4635120,Кучеряевка,hamlet,,,
1423258911,52.4492080,35.4053184,Апойково,hamlet,,,
1423258912,52.4631858,35.5297300,Ждановка,hamlet,,,
1423258913,52.4374672,35.4014077,Малиновский,hamlet,,,
1423265440,52.4688680,35.3548510,Успенский,hamlet,,,
1423851987,52.1542240,35.3382640,Воропаево,hamlet,,,
1423851988,52.1499180,35.3561590,Карманово,village,606,Железногорский район,Курская область
1423974158,51.8596173,36.4420562,Виногробль,hamlet,,,
1423974164,51.8720210,36.2381210,Мешково,hamlet,,,
1423974167,51.9028513,36.1138396,2-е Курасово,village,,,
1423974168,51.8911480,36.1120380,Реутов,hamlet,,,
1423974171,51.8204186,36.2120278,Сапогово,village,,,
1423974172,51.8051450,36.1986404,Шуклинка,hamlet,,,
1423974173,51.8105050,36.3242106,Михайлово,hamlet,,,
1423974184,51.6917460,35.5228960,Макаровка,village,,,
1423974188,51.8645999,36.1917310,Глебово,hamlet,,,
1423974189,51.8334767,36.0556464,Верхнекасиново,village,,,
1423974190,51.8537330,36.1870532,Пашково,hamlet,,,
1423974192,51.8162623,36.4776330,1-е Винниково,village,,,
1423974198,51.6673714,35.5073600,Быки,hamlet,,,
1423974199,51.8465754,36.1938338,Мошкино,hamlet,,,
1423974200,51.8908813,36.1771827,Волобуево,hamlet,,,
1423974202,51.7900430,36.5063440,Отрешково,village,,,
1423974206,51.8234114,36.4866882,Винниково-Николаевка,hamlet,,,
1423974207,51.8959133,36.1492877,Киреевка,hamlet,,,
1423974209,51.7998367,36.4378158,Малиновый,hamlet,,,
1423974215,51.7267421,35.0649028,Кирпичный,hamlet,,Льговский район,Курская область
1423974216,51.8727085,36.1873107,Денисово,hamlet,,,
1423974220,51.8164480,36.1944346,Искра,village,,,
1423974221,51.8309308,36.3933044,Еськово,hamlet,,,
1423974225,51.7995720,36.4542441,Липовец,hamlet,,,
1423974226,51.8318325,36.1979537,Овсянниково,hamlet,,,
1423974227,51.5994874,36.3060832,1-е Безлесное,hamlet,,,
1423974230,51.7123588,35.6141334,Дроняево,hamlet,,Курчатовский район,Курская область
1423974231,51.8791200,36.1689410,Чаплыгина,village,,,
1423974233,51.7891143,36.4526992,Постоялые Дворы,hamlet,,,
1423974236,51.8993559,36.1444812,1-е Курасово,hamlet,,,
1423974237,51.8712949,36.1989600,Алябьево,hamlet,,,
1423974238,51.8560074,36.1360376,Сотниково,hamlet,,,
1424241152,52.2276931,37.3743670,Новый Тим,hamlet,,,
1424241162,52.0954875,37.3165171,Дубровка,village,,,
1424241164,52.1338030,37.3449271,Рождественское,hamlet,,,
1424241166,52.2063405,37.3607199,Казинка,hamlet,,,
1424241180,52.1794571,37.3613658,Слободка,hamlet,,,
1424241196,52.1193097,37.2949736,Матвеевка,hamlet,,,
1424241208,52.1280073,37.2857039,Белое,hamlet,,,
1424241211,52.1202610,37.3773024,Шолохово,hamlet,,,
1424241264,52.1520270,37.3416670,Лебёдки,hamlet,,,
1424241277,52.1808709,37.3256861,Тим,hamlet,,,
1424241282,52.1030799,37.2723143,Харское,hamlet,,,
1424264073,52.0131557,37.6206152,Козьма-Демьяновское,village,,,
1424264077,51.9837702,37.6567521,Обороновка,hamlet,,,
1424264083,52.0133115,37.5788157,Александровка,hamlet,,,
1424264099,52.0219230,37.7043000,Знаменское,village,,,
1424264103,51.9797935,37.6719441,Марковский,isolated_dwelling,,,
1424264109,52.0411427,37.5904028,Калиновка,village,,,
1424264112,52.0066046,37.6866190,Короткий Колодезь,hamlet,,,
1424286450,52.1185232,37.5010177,Новосергеевка,hamlet,,,
1424286456,52.1811925,37.5329413,Прудки,hamlet,,,
1424286459,52.0858395,37.5575297,Шлях,hamlet,,,
1424286462,52.1595030,37.5001948,Кривцово-Плота,village,,,
1424286473,52.1380175,37.5611346,Марьино,hamlet,,,
1424286477,52.2064457,37.3830359,Луганка,hamlet,,,
1424286502,52.1398349,37.4065556,Кудиново,hamlet,,,
1424286504,52.1780334,37.3853533,Зябрево,hamlet,,,
1424286505,52.1469972,37.3825660,Рогово,hamlet,,,
1424286513,52.1279520,37.4537604,Донец,hamlet,,,
1424286522,52.2191728,37.3964255,Евланово,hamlet,,,
1424286537,52.1345919,37.4364676,Новотроицкое,hamlet,,,
1424286543,52.1683063,37.4168170,Зиброво,hamlet,,,
1424286545,52.1251619,37.5045314,Андрияновка,hamlet,,,
1424397169,52.0887890,37.7613368,Рогатик,village,,,
1424397177,52.0671231,37.6886876,Степановка,hamlet,,,
1424437789,52.0155316,37.2692373,Ханыки,hamlet,,,
1424437792,52.0237186,37.2245195,Петровка,hamlet,,,
1424437796,52.0688233,37.3424466,Урынок,village,,,
1424437797,52.0682192,37.2691515,Вышняя Замарайка Первая,hamlet,,,
1424437799,52.0187009,37.2427156,Иваненково,hamlet,,,
1424437807,52.0452869,37.3582823,Нижнее Долгое Второе,hamlet,,,
1424437809,52.0734800,37.3765543,Русановка Вторая,hamlet,,,
1424437810,52.0469484,37.2389391,Паниковец,hamlet,,,
1424437811,52.0406927,37.3275979,Быстра,hamlet,,,
1424437812,52.0667128,37.4050601,Вышнее Долгое,village,,,
1424437813,52.0809818,37.4418342,Грачёвка Третья,hamlet,,,
1424437814,52.0570824,37.2976472,Нижняя Замарайка,hamlet,,,
1424437816,52.0795867,37.4511511,Грачёвка Вторая,hamlet,,,
1424437819,52.0717792,37.4370749,Смородинка,hamlet,,,
1424437821,52.0162685,37.2567918,Кирилловка,hamlet,,,
1424437827,52.0762383,37.2611692,Вышняя Замарайка Вторая,hamlet,,,
1424437828,52.0319041,37.2063234,Егорьевка,hamlet,,,
1424437829,52.0657380,37.4238570,Малиновка,hamlet,,,
1424437830,52.0563976,37.3464377,Русановка Первая,hamlet,,,
1424450403,52.0662431,37.3803089,Нижнее Долгое,hamlet,,,
1424450405,52.0155316,37.3095777,Косоржа,hamlet,,,
1424468065,51.9903802,37.4090555,Выгон,village,,,
1424468066,51.9751556,37.4117162,Успенское,hamlet,,,
1424468077,51.9999259,37.3954299,Воробьёвка,hamlet,,,
1424468083,52.0377123,37.4585884,Гремячка,hamlet,,,
1424468089,51.9862045,37.4383237,Плотки,hamlet,,,
1424468097,52.0311121,37.3415926,Прибыткино,hamlet,,,
1424468111,52.0020065,37.3523214,Алексеевка,hamlet,,,
1424468123,52.0179615,37.3754957,Грачёвка,hamlet,,,
1424998026,52.0757970,35.2762982,Генеральшино,hamlet,,,
1424998033,51.8126244,35.1085361,Платава,hamlet,,Конышёвский район,Курская область
1424998036,51.9920688,35.1660110,Старая Белица,village,,Конышёвский район,Курская область
1424998037,51.7902487,35.0720231,Шустово,hamlet,,,
1425041115,51.8571666,35.6267125,Дарница,hamlet,,Курчатовский район,Курская область
1425041116,51.8593985,35.6395963,Николаевка,hamlet,,Курчатовский район,Курская область
1425041117,51.8657785,35.6415183,Русаново,hamlet,,Курчатовский район,Курская область
1425041123,51.8500171,35.6171265,Троицкое,hamlet,,Курчатовский район,Курская область
1425041126,51.8665298,35.6340743,Чёрный Колодезь,hamlet,,Курчатовский район,Курская область
1425041127,51.8649559,35.6693838,Ширково,hamlet,,Курчатовский район,Курская область
1425068355,51.3152489,35.7449351,Любостань,village,,,
1425068356,51.4624401,35.7205157,Масловка,hamlet,,,
1425068357,51.3849175,35.6828948,Немча,hamlet,,,
1425068358,51.4936587,35.6794886,1-я Косторная,village,,,
1425068359,51.4367649,35.5890230,Шагарово,hamlet,,,
1425068360,51.3316511,35.5360168,Кукуй,hamlet,,,
1425068361,51.4970786,35.6889300,Ефросимовка,hamlet,,,
1425068362,51.5126788,35.6769137,2-е Мальцево,hamlet,,,
1425068363,51.4010089,35.7069579,Нижнее Гридино,village,,,
1425068364,51.4650068,35.4861979,Спасская,hamlet,,,
1425068365,51.4903454,35.7066111,Толмачевка,hamlet,,,
1425068366,51.5210109,35.6307368,Красная Горка,hamlet,,,
1425068367,51.4223410,35.3824650,Радутина,hamlet,,,
